1,10
2,10
3,10
4,10
5,10
6,10
7,10
8,10
9,10
10,10
11,10
12,10
13,10
14,10
15,10
16,10
17,10
18,10
19,12
20,10
21,10
22,10
23,10
24,10
25,10
26,10
27,10
28,10
29,10
30,10
31,10
32,10
33,10
34,10
35,10
36,10
37,10
38,10
39,10
40,10
41,10
42,10
43,10
44,10
45,10
46,10
47,10
48,6
49,10
50,10
51,12
52,6
53,10
54,10
55,10
56,10
57,10
58,10
59,10
60,10
61,10
62,10
63,10
64,10
65,10
66,10
67,10
68,10
69,10
70,10
71,10
72,10
73,10
74,10
75,10
76,10
77,12
78,10
79,10
80,10
81,10
82,6
83,6
84,6
85,14
86,6
87,6
88,6
89,6
90,6
91,12
92,6
93,6
94,6
95,6
96,6
97,6
98,6
99,6
100,6
101,6
102,6
103,6
104,6
105,6
106,12
107,6
108,6
109,6
110,6
111,6
112,6
113,6
114,6
115,6
116,6
117,14
118,6
119,10
120,12
121,6
122,6
123,6
124,6
125,6
126,6
127,6
128,6
129,6
130,6
131,6
132,6
133,6
134,6
135,6
136,6
137,6
138,14
139,6
140,10
141,6
142,6
143,6
144,6
145,6
146,6
147,6
148,6
149,6
150,6
151,10
152,6
153,6
154,6
155,6
156,6
157,6
158,6
159,6
160,6
161,6
162,6
163,6
164,6
165,6
166,6
167,6
168,6
169,6
170,6
171,6
172,6
173,6
174,6
175,6
176,6
177,6
178,6
179,6
180,6
181,6
182,6
183,10
184,6
185,12
186,6
187,6
188,6
189,6
190,6
191,6
192,6
193,6
194,6
195,6
196,6
197,6
198,6
199,6
200,14
201,6
202,6
203,6
204,6
205,6
206,6
207,6
208,6
209,6
210,6
211,6
212,10
213,6
214,6
215,6
216,6
217,6
218,6
219,6
220,6
221,6
222,6
223,6
224,6
225,6
226,6
227,6
228,6
229,6
230,6
231,6
232,6
233,6
234,6
235,6
236,6
237,6
238,6
239,6
240,6
241,6
242,12
243,6
244,6
245,12
246,6
247,6
248,6
249,6
250,6
251,6
252,6
253,6
254,6
255,6
256,6
257,6
258,6
259,12
260,6
261,6
262,6
263,6
264,6
265,6
266,6
267,6
268,12
269,6
270,6
271,6
272,6
273,6
274,12
275,6
276,6
277,6
278,6
279,6
280,6
281,6
282,6
283,6
284,12
285,6
286,6
287,14
288,6
289,6
290,6
291,6
292,6
293,6
294,6
295,6
296,6
297,10
298,6
299,6
300,6
301,6
302,6
303,14
304,6
305,6
