1,i,x,y,t
2,i,x,y,t
3,i,x,y,t
4,i,x,y,t
5,i,x,y,t
6,i,x,y,t
7,i,x,y,t
8,i,x,y,t
9,i,x,z,t
10,i,x,y,t
11,i,t
12,i,x,y,t
13,i,x,y,t
14,i,x,y,t
15,i,x,y,t
16,i,x,y,t
17,i,x,y,t
18,i,x,y,t
19,i,x,y,t
20,i,x,y,t
21,i,x,z,t
22,i,t
23,i,x,y,t
24,i,x,y,t
25,i,t
26,i,x,y,t
27,i,x,y,t
28,i,x,y,t
29,i,t
30,i,t
31,i,x,y,t
32,i,x,z,t
33,i,x,y,t
34,i,x,z,t
35,i,x,t
36,i,x,y,t
37,i,x,t
38,i,x,y,t
39,i,x,y,t
40,i,x,z,t
41,i,x,y,t
42,i,x,y,t
43,i,x,y,t
44,i,x,y,t
45,i,x,y,t
46,i,x,y,t
47,i,x,y,t
48,i,x,y,t
49,i,t
50,i,x,t
51,i,x,z,t
52,i,x,y,t
53,i,x,y,t
54,i,x,y,t
55,i,x,t
56,i,x,y,t
57,i,x,z,t
58,i,x,z,t
59,i,x,z,t
60,i,x,y,t
61,i,x,t
62,i,x,y,t
63,i,x,y,t
64,i,x,z,t
65,i,x,z,t
66,i,x,z,t
67,i,x,z,t
68,i,x,z,t
69,i,x,z,t
70,i,x,z,t
71,i,x,z,t
72,i,t
73,i,x,z,t
74,i,x,y,t
75,i,x,z,t
76,i,x,z,t
77,i,x,z,t
78,i,x,z,t
79,i,x,z,t
80,i,x,z,t
81,i,x,z,t
82,i,t
83,i,x,z,t
84,i,x,z,t
85,i,x,z,t
86,i,x,z,t
87,i,t
88,i,x,z,t
89,i,x,z,t
90,i,x,z,t
91,i,x,z,t
92,i,t
93,i,t
94,i,x,z,t
95,i,x,z,t
96,i,x,z,t
97,i,x,z,t
98,i,t
99,i,t
100,i,x,z,t
101,i,x,z,t
102,i,t
103,i,x,z,t
104,i,x,z,t
105,i,t
106,i,x,y,t
107,i,x,z,t
108,i,x,z,t
109,i,x,z,t
110,i,x,z,t
111,i,x,z,t
112,i,x,z,t
113,i,x,z,t
114,i,x,z,t
115,i,x,z,t
116,i,x,z,t
117,i,t
118,i,x,y,t
119,i,x,z,t
120,i,x,y,t
121,i,x,z,t
122,i,x,z,t
123,i,x,z,t
124,i,x,t
125,i,x,z,t
126,i,x,z,t
127,i,x,z,t
128,i,t
129,i,x,z,t
130,i,x,y,t
131,i,x,z,t
132,i,x,z,t
133,i,x,z,t
134,i,x,z,t
135,i,x,z,t
136,i,x,y,t
137,i,t
138,i,x,z,t
139,i,x,t
140,i,x,z,t
141,i,x,y,t
142,i,x,y,t
143,i,x,z,t
144,i,x,z,t
145,i,x,z,t
146,i,x,z,t
147,i,x,z,t
148,i,x,z,t
149,i,x,y,t
150,i,x,z,t
151,i,x,z,t
152,i,x,y,t
153,i,x,z,t
154,i,x,z,t
155,i,x,z,t
156,i,x,z,t
157,i,x,z,t
158,i,t
159,i,x,y,t
160,i,x,z,t
161,i,x,z,t
162,i,x,z,t
163,i,x,y,t
164,i,x,z,t
165,i,x,z,t
166,i,t
167,i,t
168,i,x,z,t
169,i,x,z,t
170,i,x,z,t
171,i,x,y,t
172,i,x,z,t
173,i,x,z,t
174,i,t
175,i,x,z,t
176,i,x,z,t
177,i,x,z,t
178,i,x,y,t
179,i,x,z,t
180,i,x,t
181,i,x,z,t
182,i,x,z,t
183,i,x,y,t
184,i,x,z,t
185,i,x,z,t
186,i,x,z,t
187,i,x,z,t
188,i,x,z,t
189,i,x,z,t
190,i,x,z,t
191,i,x,z,t
192,i,x,y,t
193,i,x,z,t
194,i,x,z,t
195,i,x,z,t
196,i,x,z,t
197,i,x,y,t
198,i,x,z,t
199,i,x,z,t
200,i,x,z,t
201,i,x,z,t
202,i,x,t
203,i,x,z,t
204,i,x,z,t
205,i,x,z,t
206,i,x,z,t
207,i,x,y,t
208,i,x,z,t
209,i,x,z,t
210,i,x,z,t
211,i,t
212,i,x,y,t
213,i,x,z,t
214,i,x,z,t
215,i,t
216,i,x,t
217,i,t
218,i,x,z,t
219,i,x,y,t
220,i,t
221,i,t
222,i,x,z,t
223,i,t
224,i,x,z,t
225,i,x,y,t
226,i,x,z,t
227,i,x,z,t
228,i,t
229,i,x,y,t
230,i,x,z,t
231,i,x,y,t
232,i,x,z,t
233,i,x,z,t
234,i,x,z,t
235,i,x,z,t
236,i,x,z,t
237,i,x,z,t
238,i,x,y,t
239,i,x,z,t
240,i,x,y,t
241,i,x,z,t
242,i,x,t
243,i,x,y,t
244,i,x,z,t
245,i,x,z,t
246,i,x,z,t
247,i,x,z,t
248,i,t
249,i,t
250,i,x,z,t
251,i,x,y,t
252,i,x,z,t
253,i,x,z,t
254,i,x,z,t
255,i,x,y,t
256,i,t
