1,0,0.0,0.0,0.0,0.0,11.5
1,4,0.0,0.0,0.0,0.0,0.0
2,0,0.0,0.0,0.0,0.0,17.25
2,4,0.0,0.0,0.0,0.0,0.0
3,0,0.0,0.0,0.0,0.0,20.125
3,4,0.0,0.0,0.0,0.0,0.0
4,0,0.0,0.0,0.0,0.0,21.5625
4,4,0.0,0.0,0.0,0.0,0.0
5,0,0.0,0.0,0.0,0.0,22.28125
5,4,0.0,0.0,0.0,0.0,0.0
6,0,0.0,0.0,0.0,0.0,22.640625
6,4,0.0,0.0,0.0,0.0,0.0
7,0,0.0,0.0,0.0,0.0,22.8203125
7,4,0.0,0.0,0.0,0.0,0.0
8,0,0.0,0.0,0.0,0.0,22.91015625
8,4,0.0,0.0,0.0,0.0,0.0
9,0,0.0,0.0,0.0,0.0,22.955078125
9,4,0.0,0.0,0.0,0.0,0.0
10,0,0.0,0.0,0.0,0.0,22.9775390625
10,4,0.0,0.0,0.0,0.0,0.0
11,0,0.0,0.0,0.0,0.0,22.98876953125
11,4,0.0,0.0,0.0,0.0,0.0
12,0,0.0,0.0,0.0,0.0,22.98876953125
12,4,0.0,0.0,0.0,0.0,0.0
12,1,0.0,0.0,0.0,0.0,0.0
12,2,0.0,0.0,0.0,0.0,12.5
13,0,0.0,0.0,0.0,0.0,22.994384765625
13,4,0.0,0.0,0.0,0.0,0.0
13,1,0.0,0.0,0.0,0.0,0.0
13,2,0.0,0.0,0.0,0.0,12.5
14,0,0.0,0.0,0.0,0.0,22.9971923828125
14,4,0.0,0.0,0.0,0.0,0.0
14,1,0.0,0.0,0.0,0.0,0.0
14,2,0.0,0.0,0.0,0.0,12.5
15,0,0.0,0.0,0.0,0.0,22.99859619140625
15,4,0.0,0.0,0.0,0.0,0.0
15,1,0.0,0.0,0.0,0.0,0.0
15,2,0.0,0.0,0.0,0.0,12.5
16,0,0.0,0.0,0.0,0.0,22.999298095703125
16,4,0.0,0.0,0.0,0.0,0.0
16,1,0.0,0.0,0.0,0.0,0.0
16,2,0.0,0.0,0.0,0.0,12.5
17,0,0.0,0.0,0.0,0.0,22.999649047851562
17,4,0.0,0.0,0.0,0.0,0.0
17,1,0.0,0.0,0.0,0.0,0.0
17,2,0.0,0.0,0.0,0.0,12.5
18,0,0.0,0.0,0.0,0.0,22.999649047851562
18,4,0.0,0.0,0.0,0.0,0.0
18,1,0.0,0.0,5.0,0.0,0.0
18,2,0.0,0.0,0.0,0.0,18.75
19,0,0.0,0.0,0.0,0.0,22.99982452392578
19,4,0.0,0.0,0.0,0.0,0.0
19,1,0.0,0.0,5.0,0.0,0.0
19,2,0.0,0.0,0.0,0.0,18.75
20,0,0.0,0.0,0.0,0.0,22.99991226196289
20,4,0.0,0.0,0.0,0.0,0.0
20,1,0.0,0.0,5.0,0.0,0.0
20,2,0.0,0.0,0.0,0.0,18.75
21,0,0.0,0.0,0.0,0.0,22.999956130981445
21,4,0.0,0.0,0.0,0.0,0.0
21,1,0.0,0.0,5.0,0.0,0.0
21,2,0.0,0.0,0.0,0.0,18.75
22,0,0.0,0.0,0.0,0.0,22.999978065490723
22,4,0.0,0.0,0.0,0.0,0.0
22,1,0.0,0.0,5.0,0.0,0.0
22,2,0.0,0.0,0.0,0.0,18.75
23,0,0.0,0.0,0.0,0.0,22.99998903274536
23,4,0.0,0.0,0.0,0.0,0.0
23,1,0.0,0.0,5.0,0.0,0.0
23,2,0.0,0.0,0.0,0.0,18.75
24,0,0.0,0.0,0.0,0.0,22.99999451637268
24,4,0.0,0.0,0.0,0.0,0.0
24,1,0.0,0.0,5.0,0.0,0.0
24,2,0.0,0.0,0.0,0.0,18.75
25,0,0.0,0.0,0.0,0.0,22.99999725818634
25,4,0.0,0.0,0.0,0.0,0.0
25,1,0.0,0.0,5.0,0.0,0.0
25,2,0.0,0.0,0.0,0.0,18.75
26,0,0.0,0.0,0.0,0.0,22.99999862909317
26,4,0.0,0.0,0.0,0.0,0.0
26,1,0.0,0.0,5.0,0.0,0.0
26,2,0.0,0.0,0.0,0.0,18.75
27,0,0.0,0.0,0.0,0.0,22.999999314546585
27,4,0.0,0.0,0.0,0.0,0.0
27,1,0.0,0.0,5.0,0.0,0.0
27,2,0.0,0.0,0.0,0.0,18.75
28,0,0.0,0.0,0.0,0.0,22.999999657273293
28,4,0.0,0.0,0.0,0.0,0.0
28,1,0.0,0.0,5.0,0.0,0.0
28,2,0.0,0.0,0.0,0.0,18.75
29,0,0.0,0.0,0.0,0.0,22.999999828636646
29,4,0.0,0.0,0.0,0.0,0.0
29,1,0.0,0.0,5.0,0.0,0.0
29,2,0.0,0.0,0.0,0.0,18.75
30,0,0.0,0.0,0.0,0.0,22.999999914318323
30,4,0.0,0.0,0.0,0.0,0.0
30,1,0.0,0.0,5.0,0.0,0.0
30,2,0.0,0.0,0.0,0.0,18.75
31,0,0.0,0.0,0.0,0.0,22.99999995715916
31,4,0.0,0.0,0.0,0.0,0.0
31,1,0.0,0.0,5.0,0.0,0.0
31,2,0.0,0.0,0.0,0.0,18.75
